darwin-arm64|1.1.0|https://github.com/lukasosterheider/healthsync-codex-marketplace/releases/download/plugin-v1.1.0/apple-health-sync-runtime-1.1.0-darwin-arm64.tar.gz|11fa77b13a8f1607e369107df7aa9c3cf877d078b5f35d8f000bffc31fe53829|ed6e5c996a8062b99aa4a771e10ef898d9a3ac457043d0d3c76e3c9bee6a0fdf|tar.gz|healthsync
darwin-x64|1.1.0|https://github.com/lukasosterheider/healthsync-codex-marketplace/releases/download/plugin-v1.1.0/apple-health-sync-runtime-1.1.0-darwin-x64.tar.gz|261d8e605571cd071e1d2fc239ea6ed04a309157ef71e30a0ef6811fef0ce6c0|1f221ffcde366a280870847020c3b3c7621d8bdbbf94ef32c42284ab8dc6b854|tar.gz|healthsync
linux-arm64|1.1.0|https://github.com/lukasosterheider/healthsync-codex-marketplace/releases/download/plugin-v1.1.0/apple-health-sync-runtime-1.1.0-linux-arm64.tar.gz|6c76a478290fd2d83e0b1d86351b2418537708fe752d600ccd197466371db7a5|d5ce4603277e8cd1ed5cfd0b89cb1a4dbf63516a512dc5a17e96748b84a1ef0b|tar.gz|healthsync
linux-x64|1.1.0|https://github.com/lukasosterheider/healthsync-codex-marketplace/releases/download/plugin-v1.1.0/apple-health-sync-runtime-1.1.0-linux-x64.tar.gz|e7ebfc64c2a200721d9dafb6c45a053d42eaa3ab7768874c5bc4a42e9fc0e967|e47f66c0f0b2bdbdf3dfec7477a7a8130f8875879c436da188582e007d03eb42|tar.gz|healthsync
windows-x64|1.1.0|https://github.com/lukasosterheider/healthsync-codex-marketplace/releases/download/plugin-v1.1.0/apple-health-sync-runtime-1.1.0-windows-x64.zip|13b72dad37222e85960ac946a7e6e148e2f23a89ae1ff92b45015f5ab3b4f379|a4aa77f7083a49b02c109db694f1f19f908e640236a7c2a45e798984f3bbaf2d|zip|healthsync.exe
